6#实际给料量,6#干燥炉排一段下漏渣溜管A温度,6#干燥炉排二段下漏渣溜管C温度,6#炉二次风电动调节门（后壁侧）,6#炉排烟SO2小时实时均值,6#炉活性炭流量累计,6#炉点火燃烧器A天然气压力,6#炉点火燃烧器B天然气压力,6#炉白班主汽流量,6#炉省煤器旁路烟气调节风门位置,6#炉省煤器灰斗出口烟气温度,6#炉粉尘折算小时均值,6#炉粉尘折算日均值,6#焚烧炉膛前温度,6#预计焚烧量
323.4796,147.87941,180.29524,9.446759,7.7115097,2.81,250.25464,259.23608,540.9945,46.009262,199.72464,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.57776,9.430555,7.704072,2.81,250.32407,259.23608,540.9945,46.00231,199.69745,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.69337,180.67192,9.446759,7.7007065,2.81,250.32407,259.23608,540.9945,46.009262,199.69745,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.87941,180.67192,9.453704,7.6977935,2.81,250.25464,259.23608,540.9945,45.981483,199.68387,1.1954387,1.2259146,958.9928,423.22083
323.4796,148.06549,180.29524,9.43287,7.695099,2.81,250.32407,259.23608,540.9945,46.00231,199.68387,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.06549,180.20107,9.423612,7.6928205,2.81,250.32407,259.23608,540.9945,45.96528,199.68387,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.06549,180.57776,9.4375,7.690745,2.81,250.32407,259.23608,540.9945,45.979164,199.68387,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.69337,180.95444,9.402778,7.688915,2.81,250.32407,259.23608,540.9945,46.009262,199.64307,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.67192,9.439815,7.6874523,2.81,250.32407,259.23608,540.9945,46.00231,199.64307,1.1954387,1.2259146,958.8028,423.22083
323.4796,147.78639,180.76608,9.43287,7.6862264,2.81,250.25464,259.23608,540.9945,46.009262,199.64307,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,181.14273,9.439815,7.685171,2.81,250.32407,259.23608,540.9945,46.009262,199.61588,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.87941,180.76608,9.453704,7.684127,2.81,250.32407,259.30557,540.9945,46.00231,199.61588,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.06549,180.20107,9.444445,7.6830573,2.81,250.32407,259.23608,540.9945,46.00231,199.61588,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,180.86029,9.439815,7.682284,2.81,250.25464,259.23608,540.9945,45.993057,199.61588,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,181.14273,9.430555,7.6815414,2.81,250.32407,259.23608,540.9945,45.98611,199.6023,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,181.14273,9.43287,7.68066,2.81,250.32407,259.23608,540.9945,46.009262,199.6023,1.1954387,1.2259146,959.18286,423.22083
323.4796,147.78639,181.14273,9.444445,7.679447,2.81,250.32407,259.23608,540.9945,45.988426,199.6023,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,180.76608,9.43287,7.677947,2.81,250.32407,259.23608,540.9945,46.009262,199.56152,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.86029,9.453704,7.6761885,2.81,250.32407,259.23608,540.9945,46.00231,199.56152,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.95444,9.414351,7.674192,2.81,250.25464,259.23608,540.9945,46.009262,199.56152,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.06549,180.38942,9.4375,7.671945,2.81,250.32407,259.16666,540.9945,46.009262,199.5479,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,180.57776,9.423612,7.669303,2.81,250.32407,259.23608,540.9945,45.99537,199.5479,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,181.23686,9.4375,7.6661806,2.81,250.32407,259.16666,540.9945,46.009262,199.5479,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.87941,180.86029,9.439815,7.662343,2.81,250.25464,259.16666,540.9945,45.988426,199.52072,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,180.76608,9.4375,7.6529117,2.81,250.32407,259.23608,540.9945,45.97222,199.49355,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.87941,180.76608,9.400463,7.647647,2.81,250.32407,259.23608,540.9945,45.944443,199.49355,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,180.86029,9.4375,7.6421094,2.81,250.32407,259.23608,540.9945,46.00231,199.46635,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.86029,9.430555,7.636504,2.81,250.32407,259.23608,540.9945,46.009262,199.46635,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.86029,9.430555,7.6309385,2.81,250.32407,259.23608,540.9945,46.009262,199.43915,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.78639,181.14273,9.4375,7.625364,2.81,250.25464,259.16666,540.9945,46.009262,199.43915,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.87941,181.23686,9.446759,7.620222,2.81,250.32407,259.16666,540.9945,45.993057,199.43915,1.1954387,1.2259146,959.18286,423.22083
323.4796,147.78639,181.23686,9.4375,7.6147966,2.81,250.32407,259.23608,540.9945,45.981483,199.42557,1.1954387,1.2259146,959.18286,423.22083
323.4796,147.87941,181.14273,9.43287,7.6096535,2.81,250.25464,259.23608,540.9945,45.98611,199.42557,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.78639,180.86029,9.435185,7.604873,2.81,250.32407,259.16666,540.9945,46.00231,199.3848,1.1954387,1.2259146,958.9928,423.22083
323.4796,147.87941,180.95444,9.393518,7.600263,2.81,250.25464,259.23608,540.9945,46.009262,199.3848,1.1954387,1.2259146,958.9928,423.22083
323.4796,148.06549,181.14273,9.439815,7.5923343,2.81,250.32407,259.23608,540.9945,46.009262,199.35762,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.15852,180.76608,9.453704,7.588697,2.81,250.25464,259.23608,540.9945,45.988426,199.344,1.1954387,1.2259146,959.27783,423.22083
323.4796,147.87941,180.95444,9.439815,7.5851216,2.81,250.32407,259.23608,540.9945,46.009262,199.344,1.1954387,1.2259146,959.08777,423.22083
323.4796,147.87941,181.33105,9.4375,7.5816607,2.81,250.32407,259.23608,540.9945,45.98611,199.344,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.15852,180.76608,9.409722,7.578388,2.81,250.25464,259.23608,540.9945,46.00231,199.31682,1.1954387,1.2259146,959.18286,423.22083
323.4796,147.87941,180.95444,9.423612,7.5716434,2.81,250.32407,259.23608,540.9945,46.009262,199.28964,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.15852,180.76608,9.430555,7.5678444,2.81,250.32407,259.23608,540.9945,46.009262,199.28964,1.1954387,1.2259146,958.9928,423.22083
323.4796,148.06549,180.95444,9.423612,7.563978,2.81,250.32407,259.23608,540.9945,46.009262,199.28964,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.15852,180.76608,9.453704,7.5602064,2.81,250.25464,259.23608,540.9945,46.009262,199.28964,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.06549,180.95444,9.4375,7.5565467,2.81,250.32407,259.23608,540.9945,46.009262,199.26247,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.25156,180.67192,9.4375,7.545947,2.81,250.32407,259.23608,540.9945,45.97222,199.26247,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.06549,180.95444,9.446759,7.5420575,2.81,250.32407,259.30557,540.9945,45.979164,199.23524,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.15852,181.14273,9.430555,7.538401,2.81,250.32407,259.23608,540.9945,46.009262,199.23524,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.3446,180.76608,9.439815,7.5343037,2.81,250.32407,259.23608,540.9945,46.009262,199.23524,1.1954387,1.2259146,959.27783,423.22083
323.4796,148.25156,180.67192,9.4375,7.530144,2.81,250.25464,259.30557,540.9945,46.00231,199.20807,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.06549,181.14273,9.4375,7.526066,2.81,250.32407,259.30557,540.9945,46.00231,199.20807,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.15852,181.42517,9.4375,7.5218835,2.81,250.32407,259.23608,540.9945,46.009262,199.1809,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.15852,181.33105,9.439815,7.517868,2.81,250.32407,259.23608,540.9945,46.009262,199.16731,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.15852,181.14273,9.439815,7.5138273,2.81,250.32407,259.23608,540.9945,45.993057,199.16731,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.25156,180.76608,9.439815,7.5097055,2.81,250.32407,259.30557,540.9945,46.009262,199.16731,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.3446,180.76608,9.43287,7.5013847,2.81,250.32407,259.23608,540.9945,46.009262,199.12651,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.3446,180.86029,9.453704,7.497479,2.81,250.32407,259.30557,540.9945,46.00231,199.09933,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.15852,181.33105,9.435185,7.4932327,2.81,250.32407,259.30557,540.9945,45.981483,199.09933,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.3446,180.95444,9.402778,7.4890027,2.81,250.32407,259.23608,540.9945,46.00231,199.08574,1.1954387,1.2259146,959.27783,423.22083
323.4796,148.5307,180.57776,9.444445,7.48502,2.81,250.25464,259.23608,540.9945,46.00231,199.08574,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.25156,180.95444,9.425926,7.47775,2.81,250.32407,259.30557,540.9945,45.979164,199.05856,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.25156,181.42517,9.439815,7.474399,2.81,250.32407,259.30557,540.9945,46.00231,199.03136,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.5307,180.76608,9.467593,7.471087,2.81,250.32407,259.30557,540.9945,45.96528,199.03136,1.1954387,1.2259146,959.27783,423.22083
323.4796,148.5307,180.76608,9.444445,7.467695,2.81,250.32407,259.23608,540.9945,46.00231,199.03136,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.25156,180.95444,9.4375,7.4643517,2.81,250.32407,259.30557,540.9945,46.00231,199.00418,1.1954387,1.2259146,959.08777,423.22083
323.4796,148.5307,180.86029,9.43287,7.457067,2.81,250.32407,259.23608,540.9945,46.00231,199.00418,1.1954387,1.2259146,959.37274,423.22083
323.4796,148.3446,180.76608,9.430555,7.4534044,2.81,250.32407,259.30557,540.9945,46.009262,198.977,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.25156,181.14273,9.439815,7.450001,2.81,250.25464,259.23608,540.9945,46.00231,198.977,1.1954387,1.2259146,959.18286,423.22083
323.4796,148.5307,180.76608,9.439815,7.446513,2.81,250.32407,259.30557,540.9945,45.969906,198.977,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.5307,180.57776,9.446759,7.4430375,2.81,250.25464,259.30557,540.9945,46.00231,198.94983,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.62375,180.38942,9.4375,7.4396763,2.81,250.32407,259.23608,540.9945,46.009262,198.92262,1.1954387,1.2259146,959.18286,423.22083
332.6576,148.62375,180.38942,9.400463,7.4365077,2.81,250.25464,259.30557,540.9945,46.009262,198.92262,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.37561,181.17415,9.444445,7.433235,2.81,250.25464,259.30557,540.9945,46.00231,198.92262,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.28256,181.26828,9.44213,7.429532,2.81,250.25464,259.30557,540.9945,46.00231,198.89545,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.25156,180.86029,9.439815,7.425389,2.81,250.25464,259.23608,540.9945,45.988426,198.89545,1.1954387,1.2259146,959.18286,423.22083
332.6576,148.37561,181.17415,9.425926,7.4212527,2.81,250.32407,259.23608,540.9945,45.988426,198.89545,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.5307,180.38942,9.439815,7.4167066,2.81,250.32407,259.30557,540.9945,46.009262,198.88187,1.1954387,1.2259146,959.18286,423.22083
332.6576,148.3446,180.67192,9.439815,7.412866,2.81,250.32407,259.23608,540.9945,45.988426,198.88187,1.1954387,1.2259146,959.18286,423.22083
332.6576,148.3446,181.14273,9.446759,7.4087577,2.81,250.25464,259.30557,540.9945,45.99537,198.8411,1.1954387,1.2259146,959.37274,423.22083
332.6576,148.62375,180.67192,9.425926,7.4045043,2.81,250.32407,259.30557,540.9945,45.979164,198.8411,1.1954387,1.2259146,959.37274,423.22083
332.6576,148.56172,180.7975,9.43287,7.4003854,2.81,250.25464,259.23608,540.9945,46.009262,198.8411,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.3446,181.23686,9.446759,7.3959765,2.81,250.25464,259.23608,540.9945,46.00231,198.82751,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.3446,181.14273,9.407407,7.3914385,2.81,250.25464,259.30557,540.9945,46.009262,198.82751,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.25156,181.23686,9.425926,7.386903,2.81,250.25464,259.30557,540.9945,46.009262,198.80031,1.1954387,1.2259146,959.37274,423.22083
332.6576,148.5307,180.95444,9.439815,7.3824506,2.81,250.25464,259.30557,540.9945,46.009262,198.80031,1.1954387,1.2259146,959.27783,423.22083
332.6576,148.62375,180.67192,9.439815,7.378731,2.81,250.25464,259.30557,540.9945,46.009262,198.75955,1.1954387,1.2259146,959.18286,423.22083
340.3426,148.3446,180.76608,9.4375,7.375254,2.81,250.25464,259.30557,540.9945,45.97222,198.75955,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,147.87941,9.446759,7.372119,2.81,250.25464,259.30557,540.9945,46.006947,198.74596,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.5307,180.29524,9.395833,7.3665886,2.81,250.25464,259.23608,540.9945,46.009262,198.71878,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,180.67192,9.430555,7.3637004,2.81,250.25464,259.30557,540.9945,46.009262,198.71878,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,181.14273,9.4375,7.360874,2.81,250.32407,259.23608,540.9945,46.009262,198.70517,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,180.76608,9.444445,7.3579617,2.81,250.25464,259.30557,540.9945,46.009262,198.70517,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,147.87941,9.439815,7.355219,2.81,250.25464,259.30557,540.9945,45.96528,198.70517,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.62375,180.57776,9.439815,7.3494496,2.81,250.25464,259.30557,540.9945,45.988426,198.6644,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.5307,180.29524,9.453704,7.3464036,2.81,250.32407,259.23608,540.9945,45.993057,198.6644,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,180.67192,9.430555,7.3434825,2.81,250.32407,259.30557,540.9945,49.379627,198.63724,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,180.67192,9.402778,7.34038,2.81,250.32407,259.23608,540.9945,49.402775,198.63724,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.3446,180.38942,9.435185,7.3374715,2.81,250.25464,259.30557,540.9945,49.40972,198.63724,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,180.67192,9.4375,7.331027,2.81,250.32407,259.30557,540.9945,49.402775,198.63724,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.3446,180.67192,9.4375,7.3278594,2.81,250.25464,259.23608,540.9945,49.402775,198.63724,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.65477,180.60913,9.453704,7.3247585,2.81,250.25464,259.23608,540.9945,49.38889,198.63724,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.56172,180.23244,9.430555,7.321776,2.81,250.32407,259.30557,540.9945,49.395832,198.63724,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.56172,180.60913,9.4375,7.3191934,2.81,250.32407,259.23608,540.9945,49.40972,198.63724,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.5307,180.76608,9.439815,7.314968,2.81,250.25464,259.23608,540.9945,49.400463,198.63724,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.62375,180.38942,9.460649,7.3128533,2.81,250.25464,259.23608,540.9945,49.375,198.63724,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.65477,180.32661,9.409722,7.3108153,2.81,250.25464,259.23608,540.9945,49.40972,198.63724,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.8409,180.23244,9.421296,7.3087344,2.81,250.25464,259.30557,540.9945,49.412037,198.63724,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.71683,147.87941,9.453704,7.30688,2.81,250.32407,259.30557,540.9945,49.40972,198.63724,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.80986,180.20107,9.43287,7.304809,2.81,250.32407,259.23608,540.9945,49.38889,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.8409,180.04405,9.439815,7.3043923,2.81,250.25464,259.23608,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.65477,180.32661,9.444445,7.3040633,2.81,250.25464,259.23608,540.9945,49.40972,198.62364,1.1954387,1.2259146,959.27783,423.22083
340.3426,148.65477,180.70335,9.4375,7.3036857,2.81,250.32407,259.23608,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.74783,180.32661,9.430555,7.3032103,2.81,250.25464,259.23608,540.9945,49.372684,198.62364,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.65477,180.70335,9.400463,7.3017335,2.82,250.25464,259.23608,540.9945,49.412037,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.65477,180.42079,9.407407,7.3014956,2.82,250.25464,259.23608,540.9945,49.40972,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.8409,179.85567,9.439815,7.3016224,2.82,250.25464,259.30557,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.93394,179.76152,9.446759,7.3020816,2.82,250.25464,259.23608,540.9945,49.402775,198.58286,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.8409,180.04405,9.439815,7.3028636,2.82,250.25464,259.23608,540.9945,49.402775,198.58286,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.8409,180.13824,9.423612,7.304902,2.82,250.32407,259.30557,540.9945,49.386574,198.58286,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.93394,179.76152,9.4375,7.3062587,2.82,250.25464,259.23608,540.9945,49.386574,198.58286,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.65477,180.23244,9.439815,7.3078046,2.82,250.25464,259.23608,540.9945,49.400463,198.58286,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.8409,180.32661,9.421296,7.309656,2.82,250.25464,259.23608,540.9945,49.395832,198.58286,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.8409,180.13824,9.439815,7.3115435,2.82,250.25464,259.23608,540.9945,49.402775,198.58286,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.93394,180.13824,9.439815,7.315565,2.82,250.25464,259.23608,540.9945,49.40972,198.58286,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.93394,180.04405,9.444445,7.3171883,2.82,250.25464,259.23608,540.9945,49.412037,198.58286,1.1954387,1.2259146,959.6577,423.22083
340.3426,148.93394,179.76152,9.430555,7.31846,2.82,250.25464,259.23608,540.9945,49.412037,198.58286,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.74783,180.23244,9.430555,7.319558,2.82,250.25464,259.23608,540.9945,49.36574,198.58286,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.8409,180.32661,9.391204,7.3207536,2.82,250.25464,259.23608,540.9945,49.40972,198.62364,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.8409,179.85567,9.428241,7.3224454,2.82,250.25464,259.23608,540.9945,49.395832,198.62364,1.1954387,1.2259146,959.5944,423.22083
340.3426,148.74783,180.23244,9.43287,7.322887,2.82,250.25464,259.30557,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.4044,423.22083
340.3426,148.8409,180.60913,9.430555,7.323238,2.82,250.25464,259.23608,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.5944,423.22083
340.3426,148.8409,180.23244,9.4375,7.323601,2.82,250.25464,259.23608,540.9945,49.412037,198.62364,1.1954387,1.2259146,959.5944,423.22083
340.3426,148.74783,180.42079,9.439815,7.3242197,2.82,250.25464,259.23608,540.9945,49.412037,198.62364,1.1954387,1.2259146,959.5944,423.22083
340.3426,148.8409,180.04405,9.460649,7.3251214,2.82,250.25464,259.23608,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,149.1201,179.60448,9.446759,7.326153,2.82,250.25464,259.30557,540.9945,49.395832,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.93394,179.85567,9.43287,7.327389,2.82,250.25464,259.23608,540.9945,49.386574,198.62364,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.8409,180.23244,9.423612,7.3286953,2.82,250.25464,259.23608,540.9945,49.386574,198.62364,1.1954387,1.2259146,959.37274,423.22083
340.3426,148.93394,180.23244,9.446759,7.329916,2.82,250.1852,259.23608,540.9945,49.391205,198.62364,1.1954387,1.2259146,959.6577,423.22083
340.3426,149.1201,179.60448,9.395833,7.331094,2.82,250.25464,259.30557,540.9945,49.40972,198.62364,1.1954387,1.2259146,959.5628,423.22083
340.3426,149.21318,179.85567,9.425926,7.3336477,2.82,250.1852,259.23608,540.9945,49.402775,198.62364,1.1954387,1.2259146,959.6577,423.22083
340.3426,149.1201,179.85567,9.430555,7.335309,2.82,250.25464,259.16666,540.9945,49.412037,198.62364,1.1954387,1.2259146,959.5628,423.22083
340.3426,148.93394,180.23244,9.439815,7.336861,2.82,250.25464,259.23608,540.9945,49.40972,198.62364,1.1954387,1.2259146,959.6577,423.22083
